0	3.36455	3.24415	0.166923		3	3	3.36455	3.24415		0	0	0	4.64809e-310	1		inf
1	3.36455	3.24415	0.166923		3.36455	3.24415	3.9466	2.71025		0.322639	0.092528	5.32183	0.00055656	0		1
2	3.36455	3.24415	0.166923		3.36455	3.24415	1.41835	1.87563		0.249684	0.122183	2.14197	0.0319946	0		0.5
3	3.6173	3.30731	0.149502		3.36455	3.24415	3.6173	3.30731		0	0	0	0	1		0.666667
4	3.6173	3.30731	0.149502		3.6173	3.30731	4.17858	4.54347		0.19375	0.131404	1.06483	0.158104	0		0.5
5	3.6173	3.30731	0.149502		3.6173	3.30731	2.18161	5.54602		0.257644	0.109776	3.11519	0.00657116	0		0.4
6	3.6173	3.30731	0.149502		3.6173	3.30731	2.56394	2.50927		0.257183	0.125352	2.71648	0.0128045	0		0.333333
7	3.6173	3.30731	0.149502		3.6173	3.30731	3.52863	2.3569		0.285152	0.138742	3.09181	0.00684375	0		0.285714
8	2.31933	2.47603	0.146124		3.6173	3.30731	2.31933	2.47603		0	0	0	0	1		0.375
9	2.31933	2.47603	0.146124		2.31933	2.47603	0.0932156	1.98861		0.355591	0.0677475	9.77736	0.00102252	0		0.333333
10	2.31933	2.47603	0.146124		2.31933	2.47603	2.87181	3.25947		0.236087	0.134154	2.12061	0.0332398	0		0.3
11	3.68802	3.45426	0.135786		2.31933	2.47603	3.68802	3.45426		0	0	0	0	1		0.363636
12	3.68802	3.45426	0.135786		3.68802	3.45426	4.79194	4.31468		0.267	0.104117	3.98529	0.00219086	0		0.333333
13	3.68802	3.45426	0.135786		3.68802	3.45426	3.74696	3.55878		0.28129	0.109843	4.18893	0.00141287	0		0.307692
14	3.68802	3.45426	0.135786		3.68802	3.45426	5.6653	1.24424		0.355696	0.00639292	108.779	0.0113762	0		0.285714
15	3.68802	3.45426	0.135786		3.68802	3.45426	3.86286	4.03454		0.292978	0.115629	4.29899	0.000997944	0		0.266667
16	3.68802	3.45426	0.135786		3.68802	3.45426	4.09756	4.4358		0.251538	0.107436	3.40705	0.00440001	0		0.25
17	3.68802	3.45426	0.135786		3.68802	3.45426	3.11449	3.78042		0.189941	0.0792904	2.15984	0.0309533	0		0.235294
18	3.68802	3.45426	0.135786		3.68802	3.45426	3.60293	2.91762		0.321595	0.089187	6.58819	0.000688997	0		0.222222
19	4.269	3.31368	0.163938		3.68802	3.45426	4.269	3.31368		0.189441	0.101298	1.67497	0.0675587	1		0.263158
20	4.83421	3.83224	0.205082		4.269	3.31368	4.83421	3.83224		0.222235	0.116854	1.57762	0.0783752	1		0.3
21	4.83421	3.83224	0.205082		4.83421	3.83224	2.84383	3.39245		0.259456	0.103767	1.65703	0.0695523	0		0.285714
22	4.83421	3.83224	0.205082		4.83421	3.83224	5.00073	4.52754		0.276509	0.13518	1.67091	0.0680099	0		0.272727
23	4.83421	3.83224	0.205082		4.83421	3.83224	5.51269	3.68195		0.333848	0.0758844	5.36599	0.000561178	0		0.26087
24	4.83421	3.83224	0.205082		4.83421	3.83224	4.49978	3.53159		0.262095	0.126648	1.42356	0.0954929	0		0.25
25	4.83421	3.83224	0.205082		4.83421	3.83224	4.99469	3.48419		0.288232	0.080298	3.2746	0.00490602	0		0.24
26	4.74319	4.5772	0.182811		4.83421	3.83224	4.74319	4.5772		0	0	0	0	1		0.269231
27	4.74319	4.5772	0.182811		4.74319	4.5772	3.83499	4.38999		0.305912	0.0915541	4.25192	0.00117222	0		0.259259
28	4.60404	4.46656	0.134264		4.74319	4.5772	4.60404	4.46656		0	0	0	0	1		0.285714
29	4.60404	4.46656	0.134264		4.60404	4.46656	4.78328	6.1067		0.237711	0.107614	3.03981	0.00744979	0		0.275862
30	4.60404	4.46656	0.134264		4.60404	4.46656	4.80535	4.03071		0.292411	0.0986106	5.07152	0.000530383	0		0.266667
31	4.60404	4.46656	0.134264		4.60404	4.46656	3.76827	4.49501		0.199312	0.118588	1.73456	0.0609375	0		0.258065
32	4.60404	4.46656	0.134264		4.60404	4.46656	6.54003	4.78487		0.314442	0.0872718	6.52871	0.000682777	0		0.25
33	4.60404	4.46656	0.134264		4.60404	4.46656	5.59632	5.19981		0.197844	0.126199	1.59317	0.0766476	0		0.242424
34	4.60404	4.46656	0.134264		4.60404	4.46656	5.32302	4.23896		0.272594	0.120438	3.63205	0.0035404	0		0.235294
35	4.60404	4.46656	0.134264		4.60404	4.46656	3.57707	5.67814		0.238184	0.102116	3.21812	0.00537153	0		0.228571
36	4.60404	4.46656	0.134264		4.60404	4.46656	4.30805	2.32908		0.303563	0.106552	5.02452	0.000525468	0		0.222222
37	4.60404	4.46656	0.134264		4.60404	4.46656	5.2277	4.91922		0.236292	0.126445	2.55163	0.0172282	0		0.216216
38	4.60404	4.46656	0.134264		4.60404	4.46656	5.41731	3.11374		0.310106	0.0971838	5.72175	0.000598384	0		0.210526
39	4.60404	4.46656	0.134264		4.60404	4.46656	5.31239	4.21383		0.282535	0.105308	4.45242	0.000839439	0		0.205128
40	4.81504	4.95325	0.105287		4.60404	4.46656	4.81504	4.95325		0	0	0	0	1		0.225
41	4.81504	4.95325	0.105287		4.81504	4.95325	3.70842	4.84395		0.244627	0.122599	3.59409	0.00368544	0		0.219512
42	4.81504	4.95325	0.105287		4.81504	4.95325	3.75757	5.44151		0.2286	0.117495	3.31887	0.00473689	0		0.214286
43	4.81504	4.95325	0.105287		4.81504	4.95325	4.26541	5.97235		0.252497	0.094545	4.92378	0.000514932	0		0.209302
44	4.81504	4.95325	0.105287		4.81504	4.95325	4.24583	4.6685		0.288644	0.11836	4.89885	0.000512325	0		0.204545
45	4.81504	4.95325	0.105287		4.81504	4.95325	4.72122	4.75833		0.248943	0.140988	3.22212	0.00532495	0		0.2
46	4.81504	4.95325	0.105287		4.81504	4.95325	3.6454	5.02448		0.219463	0.133024	2.71424	0.0128647	0		0.195652
47	4.81504	4.95325	0.105287		4.81504	4.95325	5.64563	4.41167		0.262459	0.118747	4.18554	0.00142583	0		0.191489
48	4.81504	4.95325	0.105287		4.81504	4.95325	5.61291	5.21985		0.232615	0.126008	3.19543	0.005636	0		0.1875
49	4.81504	4.95325	0.105287		4.81504	4.95325	4.84837	6.05655		0.249696	0.10259	4.45132	0.000840576	0		0.183673
50	4.81504	4.95325	0.105287		4.81504	4.95325	4.64375	4.21298		0.215751	0.116432	3.00019	0.00791154	0		0.18
51	4.81504	4.95325	0.105287		4.81504	4.95325	3.4804	4.92039		0.175418	0.12743	1.74036	0.0602928	0		0.176471
52	4.81504	4.95325	0.105287		4.81504	4.95325	4.82096	3.44945		0.279273	0.0998567	5.50981	0.00057622	0		0.173077
53	4.81504	4.95325	0.105287		4.81504	4.95325	3.71175	3.10256		0.31796	0.0849136	7.92019	0.000828298	0		0.169811
54	4.81504	4.95325	0.105287		4.81504	4.95325	4.56767	3.59998		0.251252	0.102383	4.50841	0.000781598	0		0.166667
55	4.81504	4.95325	0.105287		4.81504	4.95325	3.59195	5.05394		0.295186	0.116823	5.14039	0.000537585	0		0.163636
56	4.81504	4.95325	0.105287		4.81504	4.95325	3.58115	3.60498		0.247512	0.0930404	4.83397	0.000505539	0		0.160714
57	4.81504	4.95325	0.105287		4.81504	4.95325	6.17008	6.10039		0.246954	0.100802	4.44427	0.000847865	0		0.157895
58	4.81504	4.95325	0.105287		4.81504	4.95325	5.01975	5.05076		0.261512	0.115559	4.27511	0.00108364	0		0.155172
59	4.81504	4.95325	0.105287		4.81504	4.95325	5.9592	4.33885		0.275904	0.118302	4.56068	0.000727606	0		0.152542
60	4.81504	4.95325	0.105287		4.81504	4.95325	5.86094	4.94646		0.236767	0.100048	4.15578	0.00153954	0		0.15
61	4.81504	4.95325	0.105287		4.81504	4.95325	3.87683	6.41567		0.227469	0.100406	3.84812	0.00271493	0		0.147541
62	4.81504	4.95325	0.105287		4.81504	4.95325	6.35938	4.17696		0.275549	0.102596	5.24796	0.000548835	0		0.145161
63	4.81504	4.95325	0.105287		4.81504	4.95325	2.7929	5.18473		0.218888	0.114356	3.14141	0.00626565	0		0.142857
64	4.81504	4.95325	0.105287		4.81504	4.95325	5.43555	5.28822		0.292603	0.105916	5.59257	0.000584875	0		0.140625
65	4.81504	4.95325	0.105287		4.81504	4.95325	5.09401	4.51148		0.25659	0.132403	3.61367	0.00361061	0		0.138462
66	4.81504	4.95325	0.105287		4.81504	4.95325	6.10878	4.16233		0.304535	0.094614	6.65945	0.000696449	0		0.136364
67	4.81504	4.95325	0.105287		4.81504	4.95325	6.18178	5.65789		0.232403	0.122292	3.28703	0.00485852	0		0.134328
68	4.81504	4.95325	0.105287		4.81504	4.95325	3.7309	5.10918		0.271976	0.0960589	5.48744	0.00057388	0		0.132353
