73	5.10428	13.1291	0.31877
74	6.08192	13.5651	0.285388
75	6.08192	13.5651	0.303668
76	6.08192	13.5651	0.295862
77	6.24035	13.8571	0.225919
78	6.66082	14.9194	0.282222
79	8.52798	15.2181	0.310276
80	8.52164	15.3351	0.31948
81	8.52164	15.3351	0.319807
82	8.52164	15.3351	0.276697
83	8.52164	15.3351	0.229283
84	8.25175	15.6688	0.343314
85	8.25175	15.6688	0.24524
86	7.65069	15.0579	0.292632
87	8.44509	14.3999	0.248271
88	9.34749	14.2647	0.288423
89	9.34749	14.2647	0.236424
90	6.51338	14.0632	0.165156
91	6.51338	14.0632	0.27403
92	6.51338	14.0632	0.272915
93	6.51338	14.0632	0.288844
94	6.6389	12.5696	0.319484
95	5.87829	12.2549	0.297173
96	5.87829	12.2549	0.282788
97	5.87829	12.2549	0.256376
98	5.87829	12.2549	0.324838
99	5.87829	12.2549	0.27126
100	5.87829	12.2549	0.293236
101	4.85397	13.0254	0.299841
102	3.82122	14.9391	0.27037
103	3.82122	14.9391	0.302262
104	3.82122	14.9391	0.311298
105	3.82122	14.9391	0.277578
106	3.18859	14.2954	0.295494
107	2.45983	13.2657	0.278332
108	2.45983	13.2657	0.278167
109	1.61394	12.9334	0.184083
110	1.61394	12.9334	0.266628
111	1.61394	12.9334	0.302455
112	1.71423	12.2212	0.268122
113	3.19054	12.7936	0.301965
114	2.57094	12.138	0.331255
115	2.57094	12.138	0.34684
116	4.10984	12.6999	0.306182
117	5.12223	13.9307	0.288377
118	5.12223	13.9307	0.304976
119	4.5609	13.9514	0.322705
120	3.77726	14.8833	0.32644
121	3.15898	14.5704	0.31142
122	3.15898	14.5704	0.319923
123	3.68026	14.3056	0.284717
124	3.68026	14.3056	0.276124
125	3.73461	14.9101	0.309051
126	4.30038	15.1021	0.308746
127	3.65791	15.3137	0.280047
128	3.65791	15.3137	0.318057
129	3.65791	15.3137	0.304202
130	3.65791	15.3137	0.2913
131	3.65791	15.3137	0.29827
132	4.84581	16.3378	0.295713
133	5.75638	16.4248	0.326564
134	5.75638	16.4248	0.28171
135	7.98971	16.2827	0.305971
136	7.24386	16.005	0.313789
137	9.07883	15.2657	0.279121
138	10.0003	14.7739	0.310988
139	10.0003	14.7739	0.307301
140	10.0003	14.7739	0.271893
141	10.0003	14.7739	0.328825
142	10.9455	12.3845	0.282493
143	10.9455	12.3845	0.273636
144	10.9455	12.3845	0.259216
145	10.9455	12.3845	0.260012
146	10.3718	11.7909	0.251949
147	10.3718	11.7909	0.228181
148	10.3718	11.7909	0.312359
149	9.76518	11.5814	0.191791
150	9.76518	11.5814	0.2853
151	10.5632	12.4315	0.275753
152	10.5632	12.4315	0.295515
153	10.5632	12.4315	0.281833
154	11.6567	12.5579	0.31677
155	11.6567	12.5579	0.287335
156	12.2908	12.4769	0.313698
157	12.3653	13.9573	0.281278
158	10.8688	15.5824	0.314934
159	10.3333	16.4651	0.30595
160	9.52146	16.4596	0.248181
161	9.52146	16.4596	0.250624
162	10.3977	16.2039	0.276484
163	10.7402	17.3125	0.268846
164	11.4505	16.522	0.282202
165	11.4505	16.522	0.298415
166	11.5421	17.7075	0.227214
167	11.9205	17.903	0.302335
168	11.9205	17.903	0.291694
169	13.176	17.0687	0.25762
170	13.176	17.0687	0.275897
171	14.063	15.9144	0.300547
172	14.063	15.9144	0.283067
173	15.2892	15.8732	0.270707
174	14.0582	16.2401	0.321369
175	14.0582	16.2401	0.270422
176	14.0582	16.2401	0.300402
177	14.7328	15.2914	0.26767
178	12.8356	14.5481	0.329409
179	13.7253	14.8888	0.27337
180	13.6565	14.3422	0.247506
181	13.6565	14.3422	0.292061
182	13.5554	13.5974	0.264967
183	13.3328	12.6231	0.305052
184	13.3328	12.6231	0.253601
185	14.6244	12.38	0.249779
186	14.6244	12.38	0.262743
187	12.0538	11.3804	0.301559
188	12.0538	11.3804	0.274403
189	13.3092	12.3177	0.282818
190	13.3092	12.3177	0.318839
191	12.7692	13.4797	0.326549
192	13.7145	14.6605	0.252468
193	14.5498	15.7815	0.322449
194	15.7246	15.605	0.314554
195	15.6631	15.3461	0.300388
196	15.6631	15.3461	0.236492
197	15.6631	15.3461	0.290388
198	15.6631	15.3461	0.285932
199	16.4294	16.1942	0.307074
200	15.6784	15.5966	0.283867
201	15.6663	17.0272	0.284512
202	15.5786	17.6407	0.234765
203	15.5786	17.6407	0.340067
204	15.3386	16.782	0.288178
205	16.1044	17.4319	0.333996
206	17.7092	17.6035	0.208612
207	16.9743	17.3522	0.320946
208	16.5197	18.7488	0.254579
209	16.0411	18.1027	0.311611
210	16.0411	18.1027	0.273316
211	16.0411	18.1027	0.30064
212	16.0411	18.1027	0.309617
213	16.0411	18.1027	0.26114
214	16.0411	18.1027	0.282252
215	16.0411	18.1027	0.290885
216	16.0411	18.1027	0.247827
217	16.0411	18.1027	0.257975
218	16.0411	18.1027	0.196951
219	16.5607	17.0844	0.286888
220	18.4305	16.884	0.27436
221	18.8845	17.7168	0.274743
222	18.8845	17.7168	0.246771
223	18.8845	17.7168	0.254318
224	18.5518	17.9778	0.247542
225	19.5514	18.223	0.296037
226	19.7998	17.6789	0.323915
227	21.1776	18.234	0.325182
228	21.1776	18.234	0.289189
229	20.0613	17.4888	0.289077
230	20.2611	16.9877	0.275954
231	19.5089	16.363	0.295919
232	19.5089	16.363	0.304862
233	19.5089	16.363	0.300257
234	19.9897	17.9382	0.32586
235	20.3875	18.4995	0.324689
236	20.5447	16.2502	0.303109
237	22.1832	16.4853	0.191046
238	22.1435	16.4774	0.31639
239	23.3056	14.9551	0.287977
240	23.1966	14.1949	0.310061
241	23.1966	14.1949	0.302454
242	23.1966	14.1949	0.321267
243	22.7534	14.5133	0.327843
244	22.7534	14.5133	0.286417
245	23.1922	16.4243	0.276613
246	23.1922	16.4243	0.321885
247	21.9157	16.4845	0.305666
248	21.9157	16.4845	0.29402
249	21.9157	16.4845	0.302812
250	21.9157	16.4845	0.250748
251	21.9157	16.4845	0.263846
252	22.7789	16.5068	0.310156
253	22.7789	16.5068	0.285592
254	22.7789	16.5068	0.306934
255	22.7789	16.5068	0.279436
256	22.687	15.7499	0.253167
257	21.4867	17.493	0.299297
258	20.9941	18.3462	0.302823
259	20.5024	16.8352	0.29059
260	20.5024	16.8352	0.287098
261	21.5088	18.9941	0.266466
262	22.1201	18.8383	0.298293
263	22.7775	20.3607	0.303917
264	22.7775	20.3607	0.241682
265	22.0262	21.1709	0.320271
266	22.0262	21.1709	0.310153
267	22.0262	21.1709	0.265736
268	23.1852	20.2091	0.296255
269	21.2789	18.1518	0.306767
270	20.3027	17.9876	0.320741
271	20.7523	17.5255	0.263459
272	20.7523	17.5255	0.27293
273	20.3227	17.0398	0.256725
274	20.1138	17.9229	0.299776
275	20.1138	17.9229	0.274078
276	20.1138	17.9229	0.276221
277	21.1883	17.4782	0.269479
278	21.1883	17.4782	0.319552
279	21.1883	17.4782	0.336892
280	21.1883	17.4782	0.294328
281	20.6251	18.4403	0.311204
282	21.2489	17.9236	0.341125
283	21.2489	17.9236	0.297859
284	21.2489	17.9236	0.279769
285	20.2281	19.7778	0.279605
286	20.2281	19.7778	0.303434
287	22.0393	18.7964	0.268623
288	22.1411	20.4254	0.187624
289	22.1411	20.4254	0.293927
290	22.5544	19.649	0.277061
291	21.6057	18.8618	0.282741
292	21.9088	16.8664	0.34869
293	21.9088	16.8664	0.329558
294	22.4162	19.1678	0.279785
295	21.3672	19.236	0.267314
296	21.3672	19.236	0.319928
297	21.3672	19.236	0.25775
298	21.4417	18.4758	0.320032
299	19.2684	19.567	0.294321
300	19.2254	20.5278	0.341531
301	19.2254	20.5278	0.324065
302	19.2254	20.5278	0.22798
303	19.1601	19.5769	0.269243
304	19.1601	19.5769	0.317787
305	19.1601	19.5769	0.267309
306	19.8646	19.7447	0.298428
307	20.4447	19.6699	0.338992
308	20.4447	19.6699	0.261813
309	19.273	18.7584	0.283562
310	19.273	18.7584	0.330088
311	19.273	18.7584	0.289133
312	18.9819	17.0358	0.263007
313	18.7354	17.2405	0.321748
314	18.7354	17.2405	0.329046
315	19.1904	17.2507	0.336335
316	19.1904	17.2507	0.299039
317	19.1904	17.2507	0.285013
318	18.84	15.9981	0.248689
319	18.8958	16.3424	0.285881
320	18.8958	16.3424	0.30416
321	18.8958	16.3424	0.285589
322	19.0834	15.9171	0.310866
323	19.0834	15.9171	0.288531
324	20.9653	16.411	0.27761
325	20.9653	16.411	0.239769
326	21.8454	15.8193	0.284666
327	19.1238	16.962	0.292148
328	18.8145	17.4482	0.306087
329	18.7475	18.1436	0.300835
330	18.7448	18.4061	0.330588
331	19.8388	17.5714	0.279123
332	19.8388	17.5714	0.315423
333	19.6522	19.4538	0.155399
334	19.8541	20.5085	0.272736
335	19.5884	20.4474	0.286788
336	19.5884	20.4474	0.178732
337	19.9017	20.7655	0.290432
338	19.9017	20.7655	0.323482
339	19.9017	20.7655	0.292511
340	20.1397	20.9567	0.21608
341	20.8352	20.5431	0.317079
342	20.3654	21.043	0.25494
343	19.1475	21.6978	0.275423
344	18.9458	21.9676	0.264399
345	18.9458	21.9676	0.299879
346	18.3886	20.4332	0.239283
347	18.3886	20.4332	0.319111
348	17.5267	20.8568	0.238099
349	18.8769	22.3338	0.2477
350	20.4269	22.8138	0.260964
351	20.4269	22.8138	0.282967
352	20.2756	25.029	0.180408
353	20.3794	23.9578	0.294701
354	21.0393	25.1773	0.249671
355	21.0393	25.1773	0.289746
356	21.4317	26.1735	0.288405
357	21.4317	26.1735	0.257019
358	21.4317	26.1735	0.286831
359	20.8746	26.9965	0.286952
360	20.8746	26.9965	0.280662
361	20.8746	26.9965	0.195876
362	20.9562	27.8232	0.298841
363	19.7133	25.7817	0.261329
364	18.8435	25.7231	0.284848
365	18.8435	25.7231	0.326703
366	21.2622	25.3553	0.25851
367	21.2622	25.3553	0.259283
368	20.1448	26.5332	0.217488
369	21.7395	26.8762	0.224241
370	22.5705	26.0699	0.280809
371	22.5705	26.0699	0.222703
372	22.1917	23.6085	0.298711
373	23.1197	23.2092	0.225991
374	23.1197	23.2092	0.245671
375	23.1197	23.2092	0.333952
376	22.5754	23.3313	0.218279
377	22.5754	23.3313	0.343869
378	22.5754	23.3313	0.331946
379	23.104	22.522	0.332868
380	24.0068	22.4718	0.332315
381	24.0068	22.4718	0.296151
382	23.6906	23.386	0.209319
383	21.3933	24.3007	0.29211
384	22.307	24.5848	0.284877
385	22.307	24.5848	0.329132
386	22.4512	24.8723	0.236656
387	22.4512	24.8723	0.257571
388	21.9979	24.6675	0.298936
389	21.9979	24.6675	0.303614
390	21.9979	24.6675	0.273145
391	23.2857	25.1564	0.229091
392	21.9833	25.4051	0.277266
393	21.5864	25.9568	0.325881
394	22.943	26.8039	0.250649
395	22.943	26.8039	0.287192
396	22.943	26.8039	0.278834
397	22.943	26.8039	0.291274
398	22.943	26.8039	0.255959
399	23.0648	27.4889	0.263489
400	23.0648	27.4889	0.226743
401	23.7376	28.8562	0.256115
402	23.7376	28.8562	0.277874
403	23.7376	28.8562	0.287967
404	22.283	29.963	0.292545
405	21.4239	27.4371	0.266174
406	20.8554	27.1892	0.3245
407	21.8515	29.4254	0.285455
408	21.8515	29.4254	0.298863
409	21.8515	29.4254	0.309211
410	21.8515	29.4254	0.270794
411	22.238	31.1316	0.301307
412	22.238	31.1316	0.285423
413	23.1726	32.155	0.242818
414	23.1726	32.155	0.326774
415	23.1726	32.155	0.298584
416	23.1726	32.155	0.2979
417	23.1726	32.155	0.275398
418	24.0836	31.1578	0.292926
419	24.0836	31.1578	0.187361
420	24.0836	31.1578	0.212599
421	24.8174	31.6314	0.277362
422	24.591	30.449	0.28001
423	25.019	30.4536	0.207524
424	24.8782	29.5452	0.256664
425	24.8782	29.5452	0.256064
426	24.8782	29.5452	0.265138
427	23.7164	29.8924	0.32089
428	23.7164	29.8924	0.267412
429	23.7164	29.8924	0.327072
430	23.7164	29.8924	0.311747
431	23.7164	29.8924	0.298701
432	23.0386	29.8825	0.215579
433	23.0386	29.8825	0.324037
434	23.0386	29.8825	0.313147
435	22.2217	30.0789	0.28194
436	22.2217	30.0789	0.303809
437	22.2217	30.0789	0.261278
438	22.2217	30.0789	0.273685
439	22.5951	29.621	0.290781
440	22.5951	29.621	0.250751
441	21.3605	30.4988	0.295189
442	21.3922	31.2967	0.240299
443	22.5498	32.9486	0.33167
444	22.642	35.2658	0.284262
445	22.642	35.2658	0.2674
446	22.642	35.2658	0.230612
447	22.642	35.2658	0.251744
448	23.666	35.5939	0.322475
449	23.666	35.5939	0.29798
450	24.0878	33.1406	0.285513
451	24.0878	33.1406	0.266231
452	24.0878	33.1406	0.301838
453	24.0878	33.1406	0.247865
454	24.0878	33.1406	0.261285
455	22.791	34.7963	0.316277
456	22.791	34.7963	0.264676
457	23.3773	35.319	0.320929
458	21.4857	32.7598	0.319548
459	19.4427	31.4587	0.286227
460	19.4427	31.4587	0.280068
461	18.5758	30.8841	0.303407
462	17.667	29.8972	0.294064
463	17.667	29.8972	0.224119
464	18.2139	28.1962	0.241993
465	18.2139	28.1962	0.323361
466	19.2063	27.3932	0.239363
467	18.7793	28.8151	0.216553
468	18.965	27.9304	0.281838
469	18.965	27.9304	0.265929
470	18.965	27.9304	0.26753
471	19.2019	27.7353	0.267116
472	18.5305	26.2768	0.152128
473	18.5305	26.2768	0.301719
474	18.5305	26.2768	0.312829
475	17.9775	25.6873	0.212888
476	17.9775	25.6873	0.249446
477	18.533	25.1199	0.289973
478	18.533	25.1199	0.290767
479	17.67	25.5698	0.269108
480	18.8771	25.5863	0.286192
481	18.8771	25.5863	0.280256
482	18.8771	25.5863	0.275953
483	18.8771	25.5863	0.237276
484	19.2335	25.4744	0.225226
485	17.4973	26.2976	0.287855
486	18.0548	27.7299	0.286239
487	16.9939	26.107	0.308202
488	16.9939	26.107	0.26821
489	16.9939	26.107	0.286407
490	16.9939	26.107	0.304018
491	16.1915	25.3528	0.269335
492	15.8237	25.2778	0.245038
493	15.3817	23.5209	0.298834
494	15.3817	23.5209	0.259859
495	16.2201	23.0025	0.280863
496	16.2201	23.0025	0.280559
497	15.5657	22.2711	0.307455
498	14.1019	21.9898	0.285083
499	14.1019	21.9898	0.322027
500	14.1019	21.9898	0.290456
501	14.1019	21.9898	0.20191
502	14.98	22.4884	0.283186
503	14.98	22.4884	0.277334
504	15.0937	23.5834	0.262947
505	15.0937	23.5834	0.322953
506	16.0704	23.8431	0.312265
507	16.9522	26.7904	0.229873
508	15.8381	26.7477	0.303325
509	15.8381	26.7477	0.24065
510	17.1792	27.8388	0.300374
511	17.1792	27.8388	0.286398
512	17.1792	27.8388	0.258595
513	17.1792	27.8388	0.292106
514	17.9302	27.4993	0.334479
515	17.5862	26.1041	0.268942
516	18.7521	27.0594	0.309519
517	18.7521	27.0594	0.267751
518	18.7521	27.0594	0.305655
519	20.0624	25.8176	0.248521
520	20.5589	27.0401	0.223618
521	20.1016	27.0899	0.230378
522	20.6943	26.2118	0.295661
523	19.2891	27.1369	0.229409
524	19.2891	27.1369	0.245937
525	18.7347	27.5736	0.261357
526	18.2384	26.6641	0.283931
527	17.4554	27.3086	0.277276
528	16.1643	28.8735	0.287386
529	16.3204	29.5201	0.295111
530	17.4653	30.4509	0.259622
531	17.4653	30.4509	0.293426
532	17.4653	30.4509	0.236992
533	16.7226	29.4169	0.318265
534	17.0348	29.7166	0.295527
535	17.0348	29.7166	0.307542
536	17.0348	29.7166	0.293277
537	16.0233	30.2963	0.271655
538	16.0233	30.2963	0.264879
539	16.4678	31.045	0.20561
540	16.4678	31.045	0.268466
541	14.7817	29.1072	0.326066
542	15.6545	29.8743	0.26495
543	15.6545	29.8743	0.2907
544	15.6545	29.8743	0.305591
545	16.3824	29.9607	0.306927
546	16.3824	29.9607	0.29704
547	15.9899	29.3043	0.247791
548	16.5567	27.6042	0.297345
549	16.5567	27.6042	0.247066
550	16.7986	25.7231	0.345257
551	16.7986	25.7231	0.245525
552	16.7986	25.7231	0.259858
553	16.7986	25.7231	0.309582
554	16.3836	26.5096	0.298204
555	16.3836	26.5096	0.259202
556	17.031	25.4621	0.250785
557	14.2032	25.1869	0.283848
558	13.7543	24.9474	0.299737
559	13.7543	24.9474	0.309305
560	14.3273	25.4598	0.283591
561	14.1414	23.7571	0.307884
562	12.2708	23.6649	0.286291
563	12.2708	23.6649	0.250448
564	12.2708	23.6649	0.248073
565	12.2708	23.6649	0.270664
566	12.2708	23.6649	0.246393
567	13.66	24.8616	0.25686
568	13.66	24.8616	0.278384
569	13.4806	25.851	0.263992
570	13.3572	24.9816	0.266652
571	13.3572	24.9816	0.283548
572	13.3572	24.9816	0.308761
573	14.5971	25.2873	0.299524
574	14.5971	25.2873	0.196534
575	14.5971	25.2873	0.273555
576	12.9372	23.6989	0.312402
577	11.582	24.1935	0.290876
578	11.582	24.1935	0.285668
579	12.0087	24.1883	0.312699
580	12.0087	24.1883	0.298959
581	12.0087	24.1883	0.292049
582	12.0087	24.1883	0.255437
583	11.7707	22.7192	0.271398
584	11.7707	22.7192	0.285918
585	12.5039	21.8279	0.295708
586	12.5039	21.8279	0.259877
587	10.4689	20.9715	0.282886
588	9.86814	19.2781	0.294841
589	9.86814	19.2781	0.304501
590	10.4561	18.5097	0.289382
591	10.4561	18.5097	0.270538
592	10.4561	18.5097	0.276741
593	10.4913	20.1504	0.261403
594	8.93978	20.5941	0.299877
595	7.34659	21.2462	0.322396
596	7.34659	21.2462	0.261035
597	6.79588	19.1332	0.244314
598	6.79588	19.1332	0.328836
599	6.79588	19.1332	0.294904
600	4.31678	17.4789	0.287618
601	5.42354	16.5889	0.261279
602	6.0178	16.1875	0.245436
603	4.86565	15.3693	0.313214
604	4.86565	15.3693	0.293587
605	4.86565	15.3693	0.224506
606	4.86565	15.3693	0.274462
607	5.08341	14.509	0.251408
608	7.37559	14.608	0.294454
609	7.37559	14.608	0.276063
610	6.73594	14.735	0.282065
611	6.73594	14.735	0.262931
612	6.73594	14.735	0.30628
613	6.73594	14.735	0.294104
614	6.43252	13.8335	0.28018
615	6.43252	13.8335	0.25856
616	6.43252	13.8335	0.259848
617	7.19529	14.5261	0.331664
618	8.26666	16.4422	0.245894
619	9.32984	16.4489	0.270267
620	9.32984	16.4489	0.195682
621	9.32984	16.4489	0.27775
622	9.32984	16.4489	0.256288
623	9.32984	16.4489	0.332273
624	8.64219	15.5897	0.298812
625	8.64219	15.5897	0.246743
626	8.64219	15.5897	0.29907
627	8.64219	15.5897	0.284662
628	10.0557	15.1775	0.261447
629	10.0557	15.1775	0.260429
630	8.45259	15.3929	0.337952
631	8.68939	15.6432	0.261299
632	8.68939	15.6432	0.30707
633	8.68939	15.6432	0.266561
634	8.68939	15.6432	0.305019
635	10.3704	17.0081	0.316836
636	10.3704	17.0081	0.305791
637	10.3704	17.0081	0.313245
638	10.4487	16.2721	0.266812
639	12.1201	15.3808	0.245682
640	10.7349	15.3855	0.248749
641	10.7349	15.3855	0.263616
642	10.7349	15.3855	0.234782
643	10.2536	14.7744	0.296369
644	10.2536	14.7744	0.24942
645	11.0887	15.293	0.292483
646	10.3026	13.9449	0.32029
647	10.3026	13.9449	0.320622
648	10.3026	13.9449	0.304288
649	10.7628	14.2848	0.331987
650	10.7628	14.2848	0.286453
651	10.7628	14.2848	0.293982
652	10.7628	14.2848	0.266964
653	11.1562	15.4556	0.314776
654	11.1562	15.4556	0.251192
655	11.1562	15.4556	0.257487
656	11.1562	15.4556	0.258561
657	11.094	16.3002	0.248093
658	11.094	16.3002	0.249877
659	10.033	16.7368	0.288706
660	9.02364	17.433	0.32727
661	7.89987	16.9734	0.261787
662	8.18302	17.9089	0.300329
663	8.18302	17.9089	0.282306
664	8.18302	17.9089	0.278946
665	8.31553	17.6507	0.255895
666	5.96404	19.1806	0.229259
667	4.47951	19.1978	0.261793
668	5.05056	19.7617	0.30579
669	4.68681	21.4429	0.314953
670	4.79968	20.9552	0.282379
671	4.03176	20.4293	0.26939
672	4.16982	19.5624	0.254144
673	4.16982	19.5624	0.328189
674	5.68414	18.8378	0.316886
675	7.48821	19.1736	0.32495
676	6.71295	20.4046	0.283102
677	6.71295	20.4046	0.259508
678	6.71295	20.4046	0.301973
679	7.53602	19.4982	0.235375
680	7.48273	18.7568	0.26766
681	7.89567	19.7298	0.274943
682	7.89567	19.7298	0.319659
683	8.03604	18.6826	0.257393
684	7.92469	18.4894	0.28053
685	7.92469	18.4894	0.287462
686	7.92469	18.4894	0.303203
687	7.92469	18.4894	0.316349
688	7.47547	18.3848	0.285113
689	7.47547	18.3848	0.256392
690	7.54966	17.7787	0.272184
691	7.9236	18.2526	0.316779
692	7.9236	18.2526	0.284535
693	7.9236	18.2526	0.240377
694	8.68799	19.8539	0.293729
695	9.19846	19.5344	0.31095
696	9.19846	19.5344	0.273506
697	9.03308	18.743	0.320506
698	11.2591	18.703	0.304714
699	11.2591	18.703	0.24152
700	11.2591	18.703	0.270776
701	9.40468	18.112	0.298865
702	9.40468	18.112	0.307073
703	9.40468	18.112	0.30736
704	10.2047	19.9582	0.274168
705	8.72795	20.9315	0.238246
706	9.72825	20.9737	0.247661
707	9.412	20.2607	0.309942
708	9.412	20.2607	0.311184
709	9.75041	18.9068	0.217001
710	7.08144	18.1298	0.280581
711	7.76007	17.8249	0.277573
712	7.06314	17.1391	0.280063
713	5.91899	16.355	0.301894
714	5.91899	16.355	0.271234
715	5.77622	16.4036	0.279576
716	5.77622	16.4036	0.275025
717	7.28574	14.2661	0.296886
718	8.82332	15.8882	0.276786
719	8.82332	15.8882	0.312371
720	10.7926	14.2317	0.272514
721	10.7926	14.2317	0.231079
722	12.3597	13.2882	0.306367
723	12.3597	13.2882	0.223079
724	12.3597	13.2882	0.232166
725	12.3597	13.2882	0.26601
726	14.1707	12.12	0.262049
727	14.1707	12.12	0.291843
728	12.4964	12.3984	0.26089
729	13.6681	11.5404	0.290511
730	13.7066	12.0102	0.190631
731	14.3529	12.4775	0.322648
732	14.3529	12.4775	0.320889
733	14.3529	12.4775	0.297217
734	14.3529	12.4775	0.2679
735	14.3529	12.4775	0.316466
736	14.3529	12.4775	0.315441
737	14.3529	12.4775	0.232131
738	14.3529	12.4775	0.319392
739	14.4317	11.7936	0.309885
740	14.4317	11.7936	0.283254
741	14.4317	11.7936	0.30776
742	14.4317	11.7936	0.275158
743	14.4317	11.7936	0.324746
744	14.4317	11.7936	0.257355
745	13.6407	11.3232	0.297853
746	12.2649	11.1499	0.285575
747	12.2649	11.1499	0.261418
748	11.472	9.84047	0.233932
749	11.472	9.84047	0.311077
750	11.472	9.84047	0.283569
751	10.9622	9.79946	0.294456
752	10.9622	9.79946	0.293652
753	11.4802	10.8626	0.272004
754	11.4802	10.8626	0.314421
755	11.4802	10.8626	0.292446
756	11.4802	10.8626	0.347651
757	11.4802	10.8626	0.311817
758	12.6523	10.0121	0.309244
759	12.6523	10.0121	0.306441
760	12.6523	10.0121	0.278578
761	12.6523	10.0121	0.238073
762	12.4284	10.3282	0.273843
763	13.7211	10.1174	0.303392
764	11.5542	9.91055	0.310266
765	11.8199	9.75054	0.273656
766	11.8199	9.75054	0.282709
767	11.8199	9.75054	0.28518
768	11.8199	9.75054	0.305385
769	12.3388	10.1413	0.300634
770	12.8913	9.19883	0.26127
771	12.3646	9.95357	0.290941
772	12.581	9.05966	0.270321
773	12.581	9.05966	0.310895
774	12.581	9.05966	0.317168
775	12.581	9.05966	0.258335
776	12.581	9.05966	0.289653
777	12.581	9.05966	0.317562
778	12.581	9.05966	0.232605
779	12.581	9.05966	0.287316
780	12.581	9.05966	0.294967
781	11.1526	8.36599	0.281315
782	11.1526	8.36599	0.2416
783	9.35732	9.016	0.286043
784	9.77677	6.87676	0.306834
785	9.77677	6.87676	0.313554
786	11.4358	5.18386	0.260103
787	11.4358	5.18386	0.289969
788	12.3675	5.63384	0.319494
789	12.3675	5.63384	0.304178
790	12.7722	5.34342	0.323138
791	12.7722	5.34342	0.306686
792	11.5496	5.31024	0.294458
793	10.6838	5.28566	0.328697
794	11.8074	5.85185	0.349252
795	11.8554	5.20212	0.331342
796	9.83616	5.45104	0.336779
797	9.47286	4.25404	0.33469
798	9.66055	4.6744	0.307587
799	9.68173	4.27844	0.313404
800	10.1709	2.85117	0.288664
801	10.1709	2.85117	0.348631
802	10.4904	4.0626	0.29192
803	10.4904	4.0626	0.341423
804	10.3425	3.01117	0.324321
805	10.4807	4.53144	0.289609
806	10.4807	4.53144	0.332275
807	9.58851	5.41714	0.262236
808	9.58851	5.41714	0.26667
809	8.66124	4.92636	0.329174
810	8.66124	4.92636	0.28587
811	7.77753	5.86296	0.314252
812	5.21692	4.73333	0.310136
813	5.21692	4.73333	0.328517
814	4.39176	4.86699	0.312976
815	4.13443	5.84979	0.278193
816	4.13443	5.84979	0.283939
817	3.97748	5.57351	0.290448
818	3.97748	5.57351	0.270105
819	4.15566	7.42631	0.307468
820	4.15566	7.42631	0.271195
821	4.15566	7.42631	0.218676
822	4.15566	7.42631	0.329936
823	4.15566	7.42631	0.263805
824	5.26527	8.87989	0.258488
825	5.26527	8.87989	0.246475
826	5.26527	8.87989	0.250806
827	7.52828	7.52039	0.286863
828	7.52828	7.52039	0.263463
829	7.52828	7.52039	0.254649
830	7.40893	7.57599	0.315115
