0		1	1	0.348753	402	0	0	4.25686
0		1	1	0.0499368	414	1	1.38	4.24624
0		1	1	0.234521	435	2	0.52	4.22998
0		1	1	0.167722	429	1	0.82	4.2483
0		1	1	0.100446	436	1	1.24	4.25981
0		1	1	0.0892947	435	1	1.63	4.27995
0		1	1	0.351741	425	0	0	4.28152
0		1	1	0.34904	399	0	0	4.28598
0		1	1	0.349318	397	0	0	4.28947
0		1	1	0.347449	420	1	0	4.26808
0		1	1	0.0769968	416	2	1.175	4.27543
0		1	1	0.117218	430	2	1.05	4.26778
0		1	1	0.0268317	412	2	1.52	4.27561
0		1	1	0.134845	404	1	2.03	4.26496
0		1	1	0.135853	399	1	2.03	4.27966
0		1	1	0.0554967	420	1	1.55	4.24068
0		1	1	0.178192	406	1	0.73	4.26172
0		1	1	0.186395	418	2	0.69	4.24186
0		1	1	0.19464	446	2	0.76	4.173
0		1	1	0.168249	450	2	0.93	4.17586
0		1	1	0.152051	441	2	0.945	4.20544
0		1	1	0.0649465	418	2	1.71	4.26696
0		1	1	0.0543111	414	1	1.61	4.26936
0		1	1	0.254056	436	2	0.435	4.24051
0		1	1	0.256975	432	2	0.41	4.26729
0		1	1	0.204496	466	2	0.875	4.19655
0		1	1	0.13192	456	3	1.27333	4.22292
0		1	1	0.134629	438	1	1.04	4.26994
0		1	1	0.349954	428	1	0	4.28591
0		1	1	0.177048	446	2	0.85	4.26411
0		1	1	0.0907518	431	3	1.76333	4.26898
0		1	1	0.350315	420	0	0	4.26592
0		1	1	0.348831	401	0	0	4.26568
0		1	1	0.346793	417	1	0	4.2637
0		1	1	0.164106	429	2	0.82	4.26444
0		1	1	0.196239	434	3	0.686667	4.26628
0		1	1	0.14913	448	5	1.048	4.24139
0		1	1	0.0721955	430	1	1.43	4.24493
0		1	1	0.347972	422	1	0	4.26097
0		1	1	0.109589	410	1	1.04	4.26631
0		1	1	0.0621414	426	2	1.615	4.26655
0		1	1	0.111345	433	1	1.82	4.27439
0		1	1	0.125902	406	1	1.99	4.2886
0		1	1	0.0757532	398	1	1.74	4.28178
0		1	1	0.0666052	413	1	1.26	4.26089
0		1	1	0.0580625	391	1	1.39	4.2573
0		1	1	0.350834	390	0	0	4.2833
0		1	1	0.353187	383	0	0	4.29039
0		1	1	0.354447	380	0	0	4.29077
0		1	1	0.217242	374	1	2.33	4.29736
0		1	1	0.355731	372	1	0	4.28156
0		1	1	0.353035	377	1	0	4.26526
0		1	1	0.294066	382	1	0.25	4.25513
0		1	1	0.11919	368	1	1.21	4.27144
0		1	1	0.189662	372	2	0.75	4.25931
0		1	1	0.109837	377	2	1.825	4.25762
0		1	1	0.148538	374	1	1.99	4.27455
0		1	1	0.368116	358	0	0	4.27256
0		1	1	0.120643	360	1	1.43	4.24772
0		1	1	0.383618	341	0	0	4.24417
0		1	1	0.390017	335	0	0	4.26515
0		1	1	0.407922	320	0	0	4.26548
0		1	1	0.242388	332	2	0.795	4.26554
0		1	1	0.170993	343	2	1.18	4.25916
0		1	1	0.404134	323	0	0	4.24756
0		1	1	0.405386	322	0	0	4.24765
0		1	1	0.438512	298	0	0	4.25652
0		1	1	0.450737	290	0	0	4.23927
