0	3.06701	3	0.170883		3	3	3.06701	3		0	0	4.63664e-310	1
1	3.06701	2.9761	0.165074		3.06701	3	3.06701	2.9761		0	0	1.55631e-321	1
2	3.06701	2.9761	0.165074		3.06701	2.9761	3.13588	2.9761		0.391141	0.213717	0.00463697	0
3	3.06701	2.9761	0.165074		3.06701	2.9761	3.06701	2.96928		0.437575	0.366619	0.0226263	0
4	3.20443	2.9761	0.151171		3.06701	2.9761	3.20443	2.9761		0	0	0	1
5	3.20443	2.9761	0.151171		3.20443	2.9761	3.20443	3.18907		0.420755	0.140035	0.000636664	0
6	3.3133	2.9761	0.108785		3.20443	2.9761	3.3133	2.9761		0	0	0	1
7	3.3133	2.9761	0.108785		3.3133	2.9761	3.3133	3.01026		0.444047	0.336127	0.00611728	0
8	3.3133	2.9761	0.108785		3.3133	2.9761	3.28759	2.9761		0.314388	0.0917706	0.000740931	0
9	3.3133	2.9761	0.108785		3.3133	2.9761	3.3133	2.96696		0.341739	0.148489	0.000518831	0
10	3.3133	2.9761	0.108785		3.3133	2.9761	3.27422	2.9761		0.303753	0.207985	0.00832908	0
11	3.3133	2.9761	0.108785		3.3133	2.9761	3.3133	3.0849		0.411676	0.204426	0.00059872	0
12	3.3133	2.9761	0.108785		3.3133	2.9761	3.19041	2.9761		0.259592	0.103406	0.00067473	0
13	3.3133	2.9761	0.108785		3.3133	2.9761	3.3133	3.0073		0.3257	0.277515	0.0193719	0
14	3.3133	2.9761	0.108785		3.3133	2.9761	3.44711	2.9761		0.303936	0.115716	0.000557732	0
15	3.3133	2.80785	0.0998689		3.3133	2.9761	3.3133	2.80785		0	0	0	1
16	3.3133	2.80785	0.0998689		3.3133	2.80785	3.31212	2.80785		0.352717	0.153663	0.000544181	0
17	3.3133	2.80785	0.0998689		3.3133	2.80785	3.3133	2.98469		0.287141	0.12918	0.000703168	0
18	3.3133	2.80785	0.0998689		3.3133	2.80785	3.35091	2.80785		0.336385	0.211806	0.0039257	0
19	3.3133	2.80785	0.0998689		3.3133	2.80785	3.3133	2.82167		0.295846	0.159585	0.00258011	0
20	3.3133	2.80785	0.0998689		3.3133	2.80785	3.28347	2.80785		0.338499	0.153453	0.00051428	0
