0	2.82519	3.35189	0.340523		3	3	2.82519	3.35189		0	0	0	4.64009e-310	1		inf
1	2.82519	3.35189	0.340523		2.82519	3.35189	2.54261	2.7226		0.349597	0.00300134	9.56084	0.000999879	0		1
2	3.23309	2.3686	0.252922		2.82519	3.35189	3.23309	2.3686		0	0	0	3.95253e-321	1		1
3	3.23309	2.3686	0.252922		3.23309	2.3686	4.12639	1.27372		0.349778	0.00138585	221.009	0.0231133	0		0.666667
4	3.23309	2.3686	0.252922		3.23309	2.3686	3.94389	1.70826		0.349465	0.000760139	401.631	0.0420028	0		0.5
5	3.23309	2.3686	0.252922		3.23309	2.3686	3.26428	2.85292		0.343451	0.0238545	12.001	0.00125507	0		0.4
6	3.23309	2.3686	0.252922		3.23309	2.3686	5.07752	3.86414		0.349751	0.00119718	255.768	0.0267484	0		0.333333
7	3.23309	2.3686	0.252922		3.23309	2.3686	0.87393	3.19562		0.334411	0.0467686	5.50993	0.000576232	0		0.285714
8	3.23309	2.3686	0.252922		3.23309	2.3686	1.54371	1.65824		0.349129	0.00231655	131.331	0.0137347	0		0.25
9	3.23309	2.3686	0.252922		3.23309	2.3686	2.18338	2.84821		0.349904	0.00224622	136.533	0.0142787	0		0.222222
10	3.23309	2.3686	0.252922		3.23309	2.3686	4.76638	2.45614		0.350331	0.00193064	159.551	0.0166859	0		0.2
11	3.23309	2.3686	0.252922		3.23309	2.3686	2.67957	2.48431		0.349481	0.00155085	196.89	0.0205909	0		0.181818
12	3.23309	2.3686	0.252922		3.23309	2.3686	2.32389	3.977		0.324379	0.0814829	2.7732	0.0112827	0		0.166667
13	3.23309	2.3686	0.252922		3.23309	2.3686	2.51831	3.98459		0.351089	0.00626621	49.5404	0.00518096	0		0.153846
14	3.23309	2.3686	0.252922		3.23309	2.3686	0.404917	2.35966		0.323615	0.0601809	3.71465	0.00322482	0		0.142857
15	3.23309	2.3686	0.252922		3.23309	2.3686	3.4132	3.78049		0.339281	0.0350921	7.78212	0.000813859	0		0.133333
16	3.23309	2.3686	0.252922		3.23309	2.3686	4.94436	1.93275		0.348947	0.000457814	663.276	0.0693658	0		0.125
17	3.23309	2.3686	0.252922		3.23309	2.3686	4.66723	2.12771		0.350268	0.00174753	176.155	0.0184224	0		0.117647
18	3.23309	2.3686	0.252922		3.23309	2.3686	2.45085	2.59206		0.339865	0.033414	8.22824	0.000860514	0		0.111111
19	3.23309	2.3686	0.252922		3.23309	2.3686	3.50146	2.78875		0.348739	0.000523884	578.373	0.0604866	0		0.105263
20	3.23309	2.3686	0.252922		3.23309	2.3686	2.95261	2.90145		0.349685	0.0029705	103.011	0.0107729	0		0.1
21	3.23309	2.3686	0.252922		3.23309	2.3686	2.37853	1.68863		0.349924	0.00159528	192.286	0.0201094	0		0.0952381
22	3.23309	2.3686	0.252922		3.23309	2.3686	4.66593	0.79812		0.349202	0.000672618	452.655	0.047339	0		0.0909091
23	3.23309	2.3686	0.252922		3.23309	2.3686	2.64853	3.22999		0.332083	0.0572599	4.37182	0.000922703	0		0.0869565
24	3.23309	2.3686	0.252922		3.23309	2.3686	3.34229	0.96921		0.349227	0.000654613	465.227	0.0486538	0		0.0833333
25	3.23309	2.3686	0.252922		3.23309	2.3686	1.61762	0.978996		0.351099	0.00231268	134.244	0.0140393	0		0.08
26	3.23309	2.3686	0.252922		3.23309	2.3686	4.2351	2.4732		0.302828	0.100134	1.57607	0.0785476	0		0.0769231
27	3.23309	2.3686	0.252922		3.23309	2.3686	2.2292	1.78261		0.300407	0.10321	1.45492	0.0920091	0		0.0740741
28	3.23309	2.3686	0.252922		3.23309	2.3686	2.77179	3.21949		0.339405	0.0310283	8.81397	0.000921771	0		0.0714286
29	2.71222	2.73828	0.219462		3.23309	2.3686	2.71222	2.73828		0	0	0	0	1		0.103448
30	2.71222	2.73828	0.219462		2.71222	2.73828	3.57004	3.97116		0.323337	0.0819527	4.00818	0.00210342	0		0.1
31	2.71222	2.73828	0.219462		2.71222	2.73828	2.65469	2.9301		0.350574	0.00151706	273.301	0.0285819	0		0.0967742
32	2.71222	2.73828	0.219462		2.71222	2.73828	2.17657	1.66804		0.313452	0.0898362	3.30849	0.00477653	0		0.09375
33	2.71222	2.73828	0.219462		2.71222	2.73828	3.84736	2.72829		0.267944	0.133308	1.15007	0.141154	0		0.0909091
34	2.71222	2.73828	0.219462		2.71222	2.73828	2.61722	2.23435		0.350233	0.00316466	130.673	0.0136659	0		0.0882353
35	2.71222	2.73828	0.219462		2.71222	2.73828	4.07927	1.99679		0.327895	0.0669758	5.1197	0.000535422	0		0.0857143
36	2.71222	2.73828	0.219462		2.71222	2.73828	1.95953	2.13891		0.34937	0.00182603	224.972	0.0235277	0		0.0833333
37	2.71222	2.73828	0.219462		2.71222	2.73828	2.44421	3.81324		0.318985	0.0991337	3.17469	0.00587771	0		0.0810811
38	2.71222	2.73828	0.219462		2.71222	2.73828	4.14993	1.82204		0.349271	0.0016732	245.334	0.0256572	0		0.0789474
39	2.71222	2.73828	0.219462		2.71222	2.73828	3.3864	1.34263		0.349423	0.00100877	407.4	0.0426062	0		0.0769231
40	2.71222	2.73828	0.219462		2.71222	2.73828	1.39892	2.6067		0.342929	0.0168629	23.1537	0.00242142	0		0.075
41	2.71222	2.73828	0.219462		2.71222	2.73828	3.31046	2.79122		0.301608	0.0932946	2.78439	0.0109823	0		0.0731707
42	2.71222	2.73828	0.219462		2.71222	2.73828	3.66105	0.60472		0.349274	0.000680457	603.273	0.0630907	0		0.0714286
43	2.71222	2.73828	0.219462		2.71222	2.73828	3.63892	1.89136		0.349569	0.0016998	242.048	0.0253135	0		0.0697674
44	2.71222	2.73828	0.219462		2.71222	2.73828	2.6556	3.75672		0.324102	0.0837287	3.95206	0.00231782	0		0.0681818
45	2.71222	2.73828	0.219462		2.71222	2.73828	2.72529	1.55997		0.321271	0.0884849	3.63846	0.00351592	0		0.0666667
46	2.71222	2.73828	0.219462		2.71222	2.73828	1.56055	2.93522		0.331833	0.0516543	6.87938	0.00071945	0		0.0652174
47	2.71222	2.73828	0.219462		2.71222	2.73828	0.984413	2.58882		0.34132	0.0317893	12.122	0.00126773	0		0.0638298
48	2.71222	2.73828	0.219462		2.71222	2.73828	1.60296	2.92871		0.33191	0.0389749	9.12361	0.000954153	0		0.0625
49	2.71222	2.73828	0.219462		2.71222	2.73828	2.01504	4.14847		0.301514	0.0766928	3.38325	0.00449092	0		0.0612245
50	2.71222	2.73828	0.219462		2.71222	2.73828	2.05764	3.14224		0.335972	0.042988	8.57071	0.00089633	0		0.06
51	2.71222	2.73828	0.219462		2.71222	2.73828	2.42541	2.70824		0.31033	0.0824358	3.48573	0.00409939	0		0.0588235
52	2.71222	2.73828	0.219462		2.71222	2.73828	3.14021	1.56509		0.350043	0.00174096	237.188	0.0248053	0		0.0576923
53	2.71222	2.73828	0.219462		2.71222	2.73828	3.33635	2.27894		0.337995	0.0357766	10.4771	0.0010957	0		0.0566038
54	2.71222	2.73828	0.219462		2.71222	2.73828	3.57431	3.17917		0.331353	0.0617198	5.73285	0.000599545	0		0.0555556
55	2.71222	2.73828	0.219462		2.71222	2.73828	2.45273	2.20907		0.349631	0.00105861	388.84	0.0406651	0		0.0545455
56	2.71222	2.73828	0.219462		2.71222	2.73828	1.49079	3.06341		0.329496	0.0428985	8.11119	0.000848274	0		0.0535714
57	2.71222	2.73828	0.219462		2.71222	2.73828	2.77184	3.84433		0.312373	0.0681058	4.31404	0.000982401	0		0.0526316
58	2.71222	2.73828	0.219462		2.71222	2.73828	3.87114	2.556		0.314527	0.0805153	3.73374	0.0031519	0		0.0517241
59	2.71222	2.73828	0.219462		2.71222	2.73828	2.97402	2.53123		0.34867	0.00135531	301.474	0.0315284	0		0.0508475
60	2.71222	2.73828	0.219462		2.71222	2.73828	3.34038	1.89866		0.321898	0.0888157	3.64722	0.00348245	0		0.05
61	2.71222	2.73828	0.219462		2.71222	2.73828	2.70061	2.45921		0.322967	0.0852635	3.83883	0.0027504	0		0.0491803
62	2.71222	2.73828	0.219462		2.71222	2.73828	4.02256	1.50976		0.321755	0.0873116	3.70489	0.00326212	0		0.0483871
63	2.71222	2.73828	0.219462		2.71222	2.73828	3.50286	4.14668		0.326098	0.0769289	4.38342	0.000910719	0		0.047619
64	2.71222	2.73828	0.219462		2.71222	2.73828	0.582009	2.96514		0.327609	0.0785487	4.35386	0.000941261	0		0.046875
65	2.71222	2.73828	0.219462		2.71222	2.73828	1.82182	2.66878		0.348757	0.00173815	235.231	0.0246006	0		0.0461538
66	2.71222	2.73828	0.219462		2.71222	2.73828	1.68453	3.39182		0.336777	0.0405794	9.14215	0.000956092	0		0.0454545
67	2.71222	2.73828	0.219462		2.71222	2.73828	2.99842	3.09603		0.339766	0.0332769	11.4324	0.00119561	0		0.0447761
68	2.71222	2.73828	0.219462		2.71222	2.73828	2.35931	1.16703		0.318174	0.0770528	4.05118	0.00193913	0		0.0441176
69	2.71222	2.73828	0.219462		2.71222	2.73828	2.54355	2.59424		0.311493	0.0671592	4.33339	0.00096241	0		0.0434783
70	2.71222	2.73828	0.219462		2.71222	2.73828	1.11896	2.17769		0.321046	0.0664502	4.83423	0.000505567	0		0.0428571
